date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:31:29	6951/6951	---M-Z	200	added ('OK')	text/css	etag:%221b27-641af450-61daea432fb7f37;gz%22	https://andit.co/projects/html/and-tour/demo/assets/css/popup.css	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/css/popup.css	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:31:35	1256303/1256303	---M--	200	added ('OK')	image/png	etag:%22132b6f-641af4af-cc515c2a052b0fb4;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img//banner/client-bg.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/banner/client-bg.png	(from https://andit.co/projects/html/and-tour/demo/assets/css/style.css)
12:32:04	346938/346938	---M--	200	added ('OK')	image/png	etag:%2254b3a-641af4c9-4d387ecac131ba67;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/counter_bg.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/counter_bg.png	(from https://andit.co/projects/html/and-tour/demo/assets/css/style.css)
12:38:28	2101/2101	---M--	200	added ('OK')	image/png	etag:%22835-641af549-f1c18205dae243fa;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/service-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/service-1.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:38:56	2652/2652	---M--	200	added ('OK')	image/png	etag:%22a5c-641af549-9c4afb767cd25927;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/service-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/service-2.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:39:03	2497/2497	---M--	200	added ('OK')	image/png	etag:%229c1-641af54a-53b94072c4f6f077;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/service-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/service-3.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:39:34	2635/2635	---M--	200	added ('OK')	image/png	etag:%22a4b-641af54b-d5115c0f65e90d2b;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/service-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/service-4.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:39:37	2379/2379	---M--	200	added ('OK')	image/png	etag:%2294b-641af54c-8e1a1b1b4d5774dc;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/service-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/service-5.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:39:40	2111/2111	---M--	200	added ('OK')	image/png	etag:%2283f-641af54c-e867acb5371db11b;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/service-6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/service-6.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:39:58	227036/227036	---M--	200	added ('OK')	image/png	etag:%22376dc-641af50d-52d9e7b94d48f86a;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-1.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:39:59	167174/167174	---M--	200	added ('OK')	image/png	etag:%2228d06-641af50c-b5057e6a27aa2fd1;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-2.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:40:18	160743/160743	---M--	200	added ('OK')	image/png	etag:%22273e7-641af511-3c18dac29f17d1f;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-5.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:40:54	385372/385372	---M--	200	added ('OK')	image/png	etag:%225e15c-641af50f-7ef06b96a4db27c8;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-3.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:40:54	175596/175596	---M--	200	added ('OK')	image/png	etag:%222adec-641af512-af3de5bcdde68d0b;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-6.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:40:59	1349/1349	---M--	200	added ('OK')	image/png	etag:%22545-641af527-c40c1e2e0f45daa2;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/about-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/about-1.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:41:01	1236/1236	---M--	200	added ('OK')	image/png	etag:%224d4-641af527-137e1fc9616a3016;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/about-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/about-2.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:41:02	1533/1533	---M--	200	added ('OK')	image/png	etag:%225fd-641af528-d11840fa0fb092f5;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/about-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/about-3.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:41:24	613399/613399	---M--	200	added ('OK')	image/png	etag:%2295c17-641af50f-1d3df3faa3658525;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/holiday-img/holiday-4.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:42:58	405680/405680	---M--	200	added ('OK')	image/png	etag:%22630b0-641af4fc-d1720b0af59bfee4;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-1.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:43:54	560266/560266	---M--	200	added ('OK')	image/png	etag:%2288c8a-641af4c2-603fcee41bbc656e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/about_two.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/about_two.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:44:17	454992/454992	---M--	200	added ('OK')	image/png	etag:%226f150-641af4fe-6dde27e2c9446cc4;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-2.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:44:46	388259/388259	---M--	200	added ('OK')	image/png	etag:%225eca3-641af4ff-2118029d11dca797;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-3.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:45:29	2020748/2020748	---M--	200	added ('OK')	image/png	etag:%221ed58c-641af4a8-2eb52fd663619335;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/banner/banner-two-bg-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/banner/banner-two-bg-2.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:45:54	790/790	---M--	200	added ('OK')	image/png	etag:%22316-641af543-67cbc84bf2d13974;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/quote.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/quote.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:46:00	20216/20216	---M-Z	200	added ('OK')	application/javascript	etag:%224ef8-641af465-d6fec689cea3a455;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/jquery.magnific-popup.min.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/jquery.magnific-popup.min.js	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:46:11	242/242	---M-Z	200	added ('OK')	application/javascript	etag:%22f2-641af46c-8d8d91c5a6998d8d;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/video.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/video.js	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:46:22	331894/331894	---M--	200	added ('OK')	image/png	etag:%2251076-641af501-46e4d1dd9632f276;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-5.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:46:27	18186/18186	---M--	200	added ('OK')	image/png	etag:%22470a-641af542-c2da89804944511e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/play.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/play.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:46:51	54903/54903	---M--	200	added ('OK')	image/png	etag:%22d677-641af4d5-3c941b0b2e10e763;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/verified.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/verified.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:46:57	1750/1750	---M--	200	added ('OK')	image/png	etag:%226d6-641af53b-b907d1d3975588d8;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/offer-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/offer-1.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:46:58	1658/1658	---M--	200	added ('OK')	image/png	etag:%2267a-641af53b-4e7bcae66937da79;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/offer-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/offer-2.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:46:59	1810/1810	---M--	200	added ('OK')	image/png	etag:%22712-641af53d-f3778da17c347ec2;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/offer-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/offer-3.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:47:00	1588/1588	---M--	200	added ('OK')	image/png	etag:%22634-641af53d-c50a221dbecc47a7;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/offer-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/offer-4.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:47:04	1006/1006	---M--	200	added ('OK')	image/png	etag:%223ee-641af540-b8bbc40d5e3dedff;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/plan.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/plan.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:47:05	1442/1442	---M--	200	added ('OK')	image/png	etag:%225a2-641af539-67d5b42b7d46d62;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/location.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/location.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:47:06	1598/1598	---M--	200	added ('OK')	image/png	etag:%2263e-641af54f-139e4168c635b999;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/suport.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/suport.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:47:12	427244/427244	---M--	200	added ('OK')	image/png	etag:%22684ec-641af500-df61402aa81fa382;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-4.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:47:29	378342/378342	---M--	200	added ('OK')	image/png	etag:%225c5e6-641af503-548fb298688e977f;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-6.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/destination/home-two-des-6.png	(from https://andit.co/projects/html/and-tour/demo/index-2.html)
12:47:33	2008/2008	---M--	200	added ('OK')	image/png	etag:%227d8-641af540-bd9e54023b428fc;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/plan-md.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/plan-md.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:47:34	2271/2271	---M--	200	added ('OK')	image/png	etag:%228df-641af542-9fa3996793628b96;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/price.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/price.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:47:34	2485/2485	---M--	200	added ('OK')	image/png	etag:%229b5-641af52f-be682cf442f2e372;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/customer.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/customer.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:48:03	159742/159742	---M--	200	added ('OK')	image/png	etag:%2226ffe-641af5cb-8f8d2d7280e2379f;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/popular-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/popular-1.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:49:19	688284/688284	---M--	200	added ('OK')	image/png	etag:%22a809c-641af4c0-42cd0472c1eafcb0;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/about-three.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/about-three.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:52:32	132760/132760	---M--	200	added ('OK')	image/png	etag:%2220698-641af5d0-c1ef10c2dbc4ca42;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/popular-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/popular-4.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:53:25	1395/1395	---M--	200	added ('OK')	image/png	etag:%22573-641af538-c6aabd2073ec2d1b;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/forest.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/forest.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:53:32	632/632	---M--	200	added ('OK')	image/png	etag:%22278-641af529-c53163e680277121;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/bag.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/bag.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:53:33	1276/1276	---M--	200	added ('OK')	image/png	etag:%224fc-641af551-f7f42b99727b9273;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/tour.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/tour.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:53:59	1016/1016	---M--	200	added ('OK')	image/png	etag:%223f8-641af536-a62c811373de31a3;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/family.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/family.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:54:42	8438/8438	---M--	200	added ('OK')	image/png	etag:%2220f6-641af4d3-b8d019a5411c436f;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/testimonial.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/testimonial.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:54:47	790/790	---M--	200	added ('OK')	image/png	etag:%22316-641af4cf-ed8dcf29a9e5f15d;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/quote.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/quote.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:54:56	888795/888795	---M--	200	added ('OK')	image/png	etag:%22d8fdb-641af552-bf5fc4f66c64e567;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/icon/test.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/icon/test.png	(from https://andit.co/projects/html/and-tour/demo/index-3.html)
12:55:05	70384/70384	---M--	200	added ('OK')	image/png	etag:%22112f0-641af576-5e96a5e57a94a2c1;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-2.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:55:18	179657/179657	---M--	200	added ('OK')	image/png	etag:%222bdc9-641af4ce-77df904943cadaf7;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/common/offer_banner.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/common/offer_banner.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:55:26	23373/23373	---M-Z	200	added ('OK')	application/javascript	etag:%225b4d-641af467-11cbd7af20223921;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/nouislider.min.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/nouislider.min.js	(from https://andit.co/projects/html/and-tour/demo/tour-search.html)
12:55:40	8785/8785	---M-Z	200	added ('OK')	application/javascript	etag:%222251-641af46d-6c37dcfd1f503d26;gz%22	https://andit.co/projects/html/and-tour/demo/assets/js/wNumb.js	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/js/wNumb.js	(from https://andit.co/projects/html/and-tour/demo/tour-search.html)
12:55:40	88304/88304	---M--	200	added ('OK')	image/png	etag:%22158f0-641af574-d41180307458723a;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/news/news-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/news/news-1.png	(from https://andit.co/projects/html/and-tour/demo/index-4.html)
12:56:30	188882/188882	---M--	200	added ('OK')	image/png	etag:%222e1d2-641af5da-ff777f0feb720a3e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-3.png	(from https://andit.co/projects/html/and-tour/demo/tour-search-list.html)
12:56:42	172278/172278	---M--	200	added ('OK')	image/png	etag:%222a0f6-641af5db-c7f65171e3b0895d;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-4.png	(from https://andit.co/projects/html/and-tour/demo/tour-search-list.html)
12:56:42	193200/193200	---M--	200	added ('OK')	image/png	etag:%222f2b0-641af5d8-33387c74a5e186ec;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-2.png	(from https://andit.co/projects/html/and-tour/demo/tour-search-list.html)
12:56:44	246126/246126	---M--	200	added ('OK')	image/png	etag:%223c16e-641af5d8-f03ec637407e4d04;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-1.png	(from https://andit.co/projects/html/and-tour/demo/tour-search-list.html)
12:56:45	2299/2299	---M-Z	200	added ('OK')	text/css	etag:%228fb-641af452-a41f8396c45a5423;gz%22	https://andit.co/projects/html/and-tour/demo/assets/css/slick-theme.min.css	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/css/slick-theme.min.css	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:56:50	204526/204526	---M--	200	added ('OK')	image/png	etag:%2231eee-641af5dd-1b8b68b055726309;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/tour-list-5.png	(from https://andit.co/projects/html/and-tour/demo/tour-search-list.html)
12:56:59	239432/239432	---M--	200	added ('OK')	image/png	etag:%223a748-641af5c2-53a448568b14a299;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/big-img.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/big-img.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:57:40	237167/237167	---M--	200	added ('OK')	image/png	etag:%2239e6f-641af5c2-9aeb7a622bbfdf4;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/big-img2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/big-img2.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:57:44	274564/274564	---M--	200	added ('OK')	image/png	etag:%2243084-641af5c4-159419469264b4cf;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/big-img3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/big-img3.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:57:49	13743/13743	---M--	200	added ('OK')	image/png	etag:%2235af-641af5cf-8663efefc98fbf51;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/small1-img.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/small1-img.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:57:53	14661/14661	---M--	200	added ('OK')	image/png	etag:%223945-641af5d0-80d01eb38bcf8d51;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/small2-img.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/small2-img.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:57:56	16905/16905	---M--	200	added ('OK')	image/png	etag:%224209-641af5d3-7719780c18b5dc52;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/small3-img.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/small3-img.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:57:58	15668/15668	---M--	200	added ('OK')	image/png	etag:%223d34-641af5d4-309cc32e68efd806;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/small4-img.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/small4-img.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:58:00	13275/13275	---M--	200	added ('OK')	image/png	etag:%2233db-641af5d4-def8289fec80aeca;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/small5-img.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/small5-img.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:58:12	40802/40802	---M--	200	added ('OK')	image/png	etag:%229f62-641af5d5-d551cf7891cf24ee;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/small6-img.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/small6-img.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:58:30	10386/10386	---M--	200	added ('OK')	image/png	etag:%222892-641af5ae-78fdba13f9e76633;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review1.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:58:33	8281/8281	---M--	200	added ('OK')	image/png	etag:%222059-641af5a9-90423d845fb328cc;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review-small1.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review-small1.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:58:34	237325/237325	---M--	200	added ('OK')	image/png	etag:%2239f0d-641af5c8-74bca0f17932996e;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/tour/big-img5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/tour/big-img5.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:58:35	9326/9326	---M--	200	added ('OK')	image/png	etag:%22246e-641af5a9-7be4f51dc5cf0ea8;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review-small2.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review-small2.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:58:52	6790/6790	---M--	200	added ('OK')	image/png	etag:%221a86-641af5ac-310ea299dbffbdfc;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review-small3.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review-small3.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:58:55	9599/9599	---M--	200	added ('OK')	image/png	etag:%22257f-641af5ac-182d58c247e5e87c;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review-small4.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review-small4.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
12:58:56	7321/7321	---M--	200	added ('OK')	image/png	etag:%221c99-641af5ae-3d66f00ddbab0bc8;;;%22	https://andit.co/projects/html/and-tour/demo/assets/img/review/review-small5.png	C:/Users/kanbi/Downloads/plsgod/andit.co/projects/html/and-tour/demo/assets/img/review/review-small5.png	(from https://andit.co/projects/html/and-tour/demo/tour-details.html)
